

Report Title:,Court_229_2021
Site:,Kowloon West M+


Date,Court 229 Chan: 1 C,Court 229 Chan: 2 %RH
24/9/2021 5:47:15 PM,22.60,63.20
24/9/2021 5:52:24 PM,22.80,59.70
24/9/2021 5:57:20 PM,22.80,59.50
24/9/2021 6:00:00 PM,22.80,59.50
24/9/2021 6:02:12 PM,22.80,57.40
24/9/2021 6:07:07 PM,22.60,64.20
24/9/2021 6:12:06 PM,22.40,65.20
24/9/2021 6:15:00 PM,22.60,65.40
24/9/2021 6:17:07 PM,22.60,61.70
24/9/2021 6:22:03 PM,22.60,61.60
24/9/2021 6:26:53 PM,22.60,57.40
24/9/2021 6:30:00 PM,22.60,60.30
24/9/2021 6:32:03 PM,22.40,64.00
24/9/2021 6:36:59 PM,22.40,67.00
24/9/2021 6:42:07 PM,22.40,63.90
24/9/2021 6:45:00 PM,22.40,63.90
24/9/2021 6:46:57 PM,22.40,62.70
24/9/2021 6:52:06 PM,22.40,62.10
24/9/2021 6:57:02 PM,22.40,58.90
24/9/2021 7:00:00 PM,22.40,57.40
24/9/2021 7:02:10 PM,22.20,66.20
24/9/2021 7:07:19 PM,22.40,63.60
24/9/2021 7:12:22 PM,22.40,61.60
24/9/2021 7:15:00 PM,22.40,62.10
24/9/2021 7:17:20 PM,22.40,62.10
24/9/2021 7:22:16 PM,22.40,56.20
24/9/2021 7:27:24 PM,22.20,65.10
24/9/2021 7:30:00 PM,22.20,65.80
24/9/2021 7:32:14 PM,22.20,63.20
24/9/2021 7:37:21 PM,22.40,62.50
24/9/2021 7:42:15 PM,22.40,61.80
24/9/2021 7:45:00 PM,22.40,62.30
24/9/2021 7:47:19 PM,22.20,59.40
24/9/2021 7:52:16 PM,22.20,65.30
24/9/2021 7:57:20 PM,22.20,63.20
24/9/2021 8:00:00 PM,22.20,63.40
24/9/2021 8:02:25 PM,22.20,63.00
24/9/2021 8:07:30 PM,22.40,62.60
24/9/2021 8:12:21 PM,22.20,60.90
24/9/2021 8:15:00 PM,22.20,57.70
24/9/2021 8:17:26 PM,22.20,65.10
24/9/2021 8:22:31 PM,22.20,62.90
24/9/2021 8:27:22 PM,22.20,63.20
24/9/2021 8:30:00 PM,22.20,62.60
24/9/2021 8:32:22 PM,22.20,61.90
24/9/2021 8:37:17 PM,22.20,61.20
24/9/2021 8:42:11 PM,22.10,65.10
24/9/2021 8:45:00 PM,22.10,65.60
24/9/2021 8:47:11 PM,22.20,62.60
24/9/2021 8:52:10 PM,22.20,63.90
24/9/2021 8:57:08 PM,22.20,62.60
24/9/2021 9:00:00 PM,22.20,62.10
24/9/2021 9:02:04 PM,22.20,57.40
24/9/2021 9:07:06 PM,22.10,65.10
24/9/2021 9:12:04 PM,22.20,62.90
24/9/2021 9:15:00 PM,22.10,62.90
24/9/2021 9:17:12 PM,22.20,61.50
24/9/2021 9:22:18 PM,22.20,61.10
24/9/2021 9:27:16 PM,22.10,60.00
24/9/2021 9:30:00 PM,22.10,58.00
24/9/2021 9:32:06 PM,22.00,64.40
24/9/2021 9:37:03 PM,22.10,63.50
24/9/2021 9:41:55 PM,22.20,61.20
24/9/2021 9:45:00 PM,22.20,60.70
24/9/2021 9:46:57 PM,22.20,61.20
24/9/2021 9:51:58 PM,22.10,60.60
24/9/2021 9:57:06 PM,22.00,64.60
24/9/2021 10:00:00 PM,22.00,64.70
24/9/2021 10:02:16 PM,22.10,63.10
24/9/2021 10:07:07 PM,22.10,62.60
24/9/2021 10:12:07 PM,22.20,59.00
24/9/2021 10:15:00 PM,22.20,60.50
24/9/2021 10:17:17 PM,22.10,59.30
24/9/2021 10:22:22 PM,22.00,64.40
24/9/2021 10:27:25 PM,22.10,62.60
24/9/2021 10:30:00 PM,22.00,62.10
24/9/2021 10:32:23 PM,22.10,62.00
24/9/2021 10:37:20 PM,22.10,59.20
24/9/2021 10:42:10 PM,22.00,62.30
24/9/2021 10:45:00 PM,22.00,60.70
24/9/2021 10:47:00 PM,22.00,64.20
24/9/2021 10:51:59 PM,22.00,62.00
24/9/2021 10:56:53 PM,22.10,62.30
24/9/2021 11:00:00 PM,22.10,62.80
24/9/2021 11:01:42 PM,22.10,58.20
24/9/2021 11:06:45 PM,22.00,58.10
24/9/2021 11:11:51 PM,21.90,64.00
24/9/2021 11:15:00 PM,21.90,64.70
24/9/2021 11:16:48 PM,22.00,62.50
24/9/2021 11:21:48 PM,22.00,61.60
24/9/2021 11:26:41 PM,22.10,58.70
24/9/2021 11:30:00 PM,22.10,58.40
24/9/2021 11:31:42 PM,22.00,56.10
24/9/2021 11:36:31 PM,21.90,64.00
24/9/2021 11:41:23 PM,21.90,62.70
24/9/2021 11:45:00 PM,22.00,62.80
24/9/2021 11:46:23 PM,22.00,61.70
24/9/2021 11:51:29 PM,22.00,58.70
24/9/2021 11:56:39 PM,22.00,55.80
25/9/2021 12:00:00 AM,22.00,55.70
25/9/2021 12:01:37 AM,21.90,63.60
25/9/2021 12:06:31 AM,21.90,62.40
25/9/2021 12:11:34 AM,22.00,60.80
25/9/2021 12:15:00 AM,22.00,60.80
25/9/2021 12:16:25 AM,22.00,60.00
25/9/2021 12:21:25 AM,22.00,53.20
25/9/2021 12:26:27 AM,21.90,62.60
25/9/2021 12:30:00 AM,21.90,62.40
25/9/2021 12:31:25 AM,21.90,61.60
25/9/2021 12:36:30 AM,21.90,62.00
25/9/2021 12:41:31 AM,22.00,61.50
25/9/2021 12:45:00 AM,22.00,61.50
25/9/2021 12:46:30 AM,22.00,53.70
25/9/2021 12:51:39 AM,21.70,61.10
25/9/2021 12:56:48 AM,21.70,63.10
25/9/2021 1:00:00 AM,21.70,63.20
25/9/2021 1:01:39 AM,21.90,60.90
25/9/2021 1:06:29 AM,21.90,60.50
25/9/2021 1:11:20 AM,21.90,57.20
25/9/2021 1:15:00 AM,22.00,57.60
25/9/2021 1:16:30 AM,21.90,52.30
25/9/2021 1:21:34 AM,21.70,61.30
25/9/2021 1:26:43 AM,21.70,63.00
25/9/2021 1:30:00 AM,21.70,63.10
25/9/2021 1:31:42 AM,21.70,62.00
25/9/2021 1:36:41 AM,21.90,59.20
25/9/2021 1:41:30 AM,21.90,55.00
25/9/2021 1:45:00 AM,21.90,55.00
25/9/2021 1:46:20 AM,21.90,56.70
25/9/2021 1:51:13 AM,21.60,62.70
25/9/2021 1:56:20 AM,21.70,62.50
25/9/2021 2:00:00 AM,21.70,62.40
25/9/2021 2:01:13 AM,21.70,60.20
25/9/2021 2:06:12 AM,21.90,58.40
25/9/2021 2:11:18 AM,21.70,54.40
25/9/2021 2:15:00 AM,21.70,55.20
25/9/2021 2:16:09 AM,21.60,62.30
25/9/2021 2:21:00 AM,21.60,62.40
25/9/2021 2:26:10 AM,21.70,61.10
25/9/2021 2:30:00 AM,21.70,61.20
25/9/2021 2:31:17 AM,21.70,58.00
25/9/2021 2:36:21 AM,21.70,55.90
25/9/2021 2:41:28 AM,21.60,62.30
25/9/2021 2:45:00 AM,21.60,62.50
25/9/2021 2:46:31 AM,21.60,61.30
25/9/2021 2:51:28 AM,21.60,58.20
25/9/2021 2:56:29 AM,21.70,54.10
25/9/2021 3:00:00 AM,21.70,54.10
25/9/2021 3:01:38 AM,21.60,60.10
25/9/2021 3:06:45 AM,21.60,61.30
25/9/2021 3:11:42 AM,21.60,59.50
25/9/2021 3:15:00 AM,21.60,59.90
25/9/2021 3:16:41 AM,21.60,58.10
25/9/2021 3:21:45 AM,21.70,53.70
25/9/2021 3:26:37 AM,21.60,60.10
25/9/2021 3:30:00 AM,21.60,60.50
25/9/2021 3:31:30 AM,21.60,62.40
25/9/2021 3:36:30 AM,21.60,61.40
25/9/2021 3:41:25 AM,21.60,60.60
25/9/2021 3:45:00 AM,21.60,60.40
25/9/2021 3:46:27 AM,21.60,55.40
25/9/2021 3:51:24 AM,21.60,59.70
25/9/2021 3:56:27 AM,21.60,61.90
25/9/2021 4:00:00 AM,21.60,61.80
25/9/2021 4:01:16 AM,21.60,60.10
25/9/2021 4:06:24 AM,21.60,57.60
25/9/2021 4:11:30 AM,21.60,57.10
25/9/2021 4:15:00 AM,21.60,57.00
25/9/2021 4:16:34 AM,21.60,57.90
25/9/2021 4:21:42 AM,21.40,62.00
25/9/2021 4:26:50 AM,21.60,60.90
25/9/2021 4:30:00 AM,21.60,61.80
25/9/2021 4:31:40 AM,21.60,59.00
25/9/2021 4:36:31 AM,21.60,59.10
25/9/2021 4:41:32 AM,21.60,53.40
25/9/2021 4:45:00 AM,21.60,53.40
25/9/2021 4:46:27 AM,21.40,62.60
25/9/2021 4:51:19 AM,21.60,61.60
25/9/2021 4:56:20 AM,21.60,60.30
25/9/2021 5:00:00 AM,21.60,60.00
25/9/2021 5:01:28 AM,21.60,58.30
25/9/2021 5:06:33 AM,21.60,54.40
25/9/2021 5:11:34 AM,21.40,62.00
25/9/2021 5:15:00 AM,21.40,62.00
25/9/2021 5:16:23 AM,21.60,60.70
25/9/2021 5:21:16 AM,21.60,60.10
25/9/2021 5:26:14 AM,21.60,57.60
25/9/2021 5:30:00 AM,21.60,58.00
25/9/2021 5:31:20 AM,21.60,54.10
25/9/2021 5:36:17 AM,21.40,61.20
25/9/2021 5:41:19 AM,21.40,61.10
25/9/2021 5:45:00 AM,21.40,60.70
25/9/2021 5:46:26 AM,21.60,60.60
25/9/2021 5:51:22 AM,21.60,58.30
25/9/2021 5:56:27 AM,21.60,53.90
25/9/2021 6:00:00 AM,21.60,54.10
25/9/2021 6:01:29 AM,21.40,61.60
25/9/2021 6:06:32 AM,21.40,60.90
25/9/2021 6:11:35 AM,21.60,60.30
25/9/2021 6:15:00 AM,21.60,60.30
25/9/2021 6:16:32 AM,21.60,59.30
25/9/2021 6:21:40 AM,21.60,53.80
25/9/2021 6:26:48 AM,21.30,62.70
25/9/2021 6:30:00 AM,21.40,62.10
25/9/2021 6:31:41 AM,21.40,61.80
25/9/2021 6:36:39 AM,21.40,60.80
25/9/2021 6:41:44 AM,21.60,57.30
25/9/2021 6:45:00 AM,21.60,57.60
25/9/2021 6:46:53 AM,21.60,53.40
25/9/2021 6:52:01 AM,21.40,61.10
25/9/2021 6:57:00 AM,21.40,62.20
25/9/2021 7:00:00 AM,21.30,62.20
25/9/2021 7:02:06 AM,21.40,60.80
25/9/2021 7:06:58 AM,21.60,58.80
25/9/2021 7:12:03 AM,21.60,56.10
25/9/2021 7:15:00 AM,21.40,55.00
25/9/2021 7:16:55 AM,21.30,62.50
25/9/2021 7:21:45 AM,21.40,61.00
25/9/2021 7:26:49 AM,21.40,60.90
25/9/2021 7:30:00 AM,21.40,61.10
25/9/2021 7:31:40 AM,21.60,59.40
25/9/2021 7:36:34 AM,21.60,52.90
25/9/2021 7:41:42 AM,21.30,62.20
25/9/2021 7:45:00 AM,21.40,62.00
25/9/2021 7:46:50 AM,21.40,62.00
25/9/2021 7:51:57 AM,21.40,60.50
25/9/2021 7:56:53 AM,21.60,58.70
25/9/2021 8:00:00 AM,21.60,60.20
25/9/2021 8:01:52 AM,21.60,52.80
25/9/2021 8:06:45 AM,21.40,60.40
25/9/2021 8:11:35 AM,21.40,60.90
25/9/2021 8:15:00 AM,21.40,60.90
25/9/2021 8:16:26 AM,21.60,61.50
25/9/2021 8:21:23 AM,21.60,59.80
25/9/2021 8:26:19 AM,21.60,56.60
25/9/2021 8:30:00 AM,21.60,56.40
25/9/2021 8:31:14 AM,21.60,54.10
25/9/2021 8:36:07 AM,21.40,62.30
25/9/2021 8:41:12 AM,21.40,60.10
25/9/2021 8:45:00 AM,21.40,60.10
25/9/2021 8:46:05 AM,21.60,59.00
25/9/2021 8:55:56 AM,21.60,56.90
25/9/2021 9:00:00 AM,21.60,58.10
25/9/2021 9:00:55 AM,21.60,63.20
25/9/2021 9:05:48 AM,21.60,59.60
25/9/2021 9:10:44 AM,21.60,57.70
25/9/2021 9:15:00 AM,21.60,57.90
25/9/2021 9:15:44 AM,21.70,55.60
25/9/2021 9:20:47 AM,21.60,61.80
25/9/2021 9:25:51 AM,21.60,60.70
25/9/2021 9:30:00 AM,21.60,60.30
25/9/2021 9:30:42 AM,21.70,58.70
25/9/2021 9:35:32 AM,21.70,57.40
25/9/2021 9:40:25 AM,21.70,57.40
25/9/2021 9:45:00 AM,21.70,60.10
25/9/2021 9:45:20 AM,21.60,63.60
25/9/2021 9:50:10 AM,21.70,60.20
25/9/2021 9:55:15 AM,21.70,58.30
25/9/2021 10:00:00 AM,21.70,57.80
25/9/2021 10:00:11 AM,21.90,57.20
25/9/2021 10:05:13 AM,21.70,57.70
25/9/2021 10:15:00 AM,21.70,61.20
25/9/2021 10:15:10 AM,21.70,59.60
25/9/2021 10:20:18 AM,21.90,56.80
25/9/2021 10:25:14 AM,21.70,63.30
25/9/2021 10:30:00 AM,21.70,62.10
25/9/2021 10:30:04 AM,21.70,60.10
25/9/2021 10:34:54 AM,21.90,57.40
25/9/2021 10:39:52 AM,22.00,57.50
25/9/2021 10:45:00 AM,21.90,53.70
25/9/2021 10:49:57 AM,21.60,62.60
25/9/2021 10:54:49 AM,21.70,59.00
25/9/2021 10:59:54 AM,21.90,56.50
25/9/2021 11:00:00 AM,21.70,58.50
25/9/2021 11:04:59 AM,21.90,58.30
25/9/2021 11:10:07 AM,21.90,62.30
25/9/2021 11:14:57 AM,21.90,66.50
25/9/2021 11:20:02 AM,22.00,66.90
25/9/2021 11:25:11 AM,22.10,62.40
25/9/2021 11:30:00 AM,22.10,60.00
25/9/2021 11:30:15 AM,22.20,59.50
25/9/2021 11:35:17 AM,22.20,56.60
25/9/2021 11:40:26 AM,22.10,60.20
25/9/2021 11:45:00 AM,22.00,62.00
25/9/2021 11:45:24 AM,21.90,64.10
25/9/2021 11:50:20 AM,22.00,66.30
25/9/2021 11:55:25 AM,22.10,64.30
25/9/2021 12:00:00 PM,22.10,64.10
25/9/2021 12:00:28 PM,22.20,62.20
25/9/2021 12:05:28 PM,22.40,59.80
25/9/2021 12:10:25 PM,22.40,56.50
25/9/2021 12:15:00 PM,22.40,55.00
25/9/2021 12:15:34 PM,22.20,58.70
25/9/2021 12:20:24 PM,22.10,64.30
25/9/2021 12:25:28 PM,22.10,66.50
25/9/2021 12:30:00 PM,22.10,66.70
25/9/2021 12:30:37 PM,22.20,64.60
25/9/2021 12:40:28 PM,22.40,61.20
25/9/2021 12:45:00 PM,22.40,61.50
25/9/2021 12:45:37 PM,22.40,58.70
25/9/2021 12:50:30 PM,22.40,54.10
25/9/2021 12:55:36 PM,22.20,62.50
25/9/2021 1:00:00 PM,22.20,63.70
25/9/2021 1:00:41 PM,22.20,66.00
25/9/2021 1:05:48 PM,22.20,65.30
25/9/2021 1:10:55 PM,22.40,63.20
25/9/2021 1:15:00 PM,22.40,62.20
25/9/2021 1:15:59 PM,22.40,60.00
25/9/2021 1:21:08 PM,22.40,58.50
25/9/2021 1:26:03 PM,22.20,63.70
25/9/2021 1:30:00 PM,22.20,63.70
25/9/2021 1:30:57 PM,22.20,65.90
25/9/2021 1:35:46 PM,22.20,65.30
25/9/2021 1:40:54 PM,22.40,62.80
25/9/2021 1:45:00 PM,22.40,62.00
25/9/2021 1:45:43 PM,22.40,60.30
25/9/2021 1:50:50 PM,22.60,56.80
25/9/2021 1:55:40 PM,22.60,56.10
25/9/2021 2:00:00 PM,22.60,55.20
25/9/2021 2:00:42 PM,22.60,54.00
25/9/2021 2:05:39 PM,22.40,62.60
25/9/2021 2:10:42 PM,22.20,65.90
25/9/2021 2:15:00 PM,22.20,67.00
25/9/2021 2:15:46 PM,22.40,69.60
25/9/2021 2:20:53 PM,22.40,65.10
25/9/2021 2:25:48 PM,22.60,63.00
25/9/2021 2:30:00 PM,22.60,64.00
25/9/2021 2:30:42 PM,22.60,65.60
25/9/2021 2:35:41 PM,22.60,64.90
25/9/2021 2:40:43 PM,22.80,64.90
25/9/2021 2:45:00 PM,22.80,64.50
25/9/2021 2:45:44 PM,22.80,64.60
25/9/2021 2:50:43 PM,22.80,64.80
25/9/2021 2:55:44 PM,22.80,66.80
25/9/2021 3:00:00 PM,22.80,66.50
25/9/2021 3:05:32 PM,22.80,67.10
25/9/2021 3:10:29 PM,22.80,65.40
25/9/2021 3:15:00 PM,22.80,66.10
25/9/2021 3:15:38 PM,23.00,67.30
25/9/2021 3:20:41 PM,23.00,67.80
25/9/2021 3:25:46 PM,23.00,65.30
25/9/2021 3:30:00 PM,23.00,67.20
25/9/2021 3:30:54 PM,23.00,65.60
25/9/2021 3:36:00 PM,23.00,66.30
25/9/2021 3:45:00 PM,23.00,65.40
25/9/2021 3:46:03 PM,23.00,66.00
25/9/2021 3:50:59 PM,23.00,66.00
25/9/2021 3:55:55 PM,23.00,65.80
25/9/2021 4:00:00 PM,23.00,65.30
25/9/2021 4:00:47 PM,23.00,64.40
25/9/2021 4:05:54 PM,23.00,66.30
25/9/2021 4:10:43 PM,23.00,65.90
25/9/2021 4:15:00 PM,23.00,66.20
25/9/2021 4:15:43 PM,23.20,65.40
25/9/2021 4:20:41 PM,23.00,65.30
25/9/2021 4:25:49 PM,23.00,65.30
25/9/2021 4:30:00 PM,23.20,64.50
25/9/2021 4:30:46 PM,23.00,65.80
25/9/2021 4:35:37 PM,23.20,64.80
25/9/2021 4:40:28 PM,23.20,63.50
25/9/2021 4:45:00 PM,23.20,62.30
25/9/2021 4:45:28 PM,23.20,57.30
25/9/2021 4:50:17 PM,23.20,57.40
25/9/2021 4:55:24 PM,23.20,58.40
25/9/2021 5:00:00 PM,23.20,57.20
25/9/2021 5:00:25 PM,23.20,56.00
25/9/2021 5:05:32 PM,23.00,53.60
25/9/2021 5:10:33 PM,23.00,53.00
25/9/2021 5:15:00 PM,23.00,51.50
25/9/2021 5:15:28 PM,23.00,49.50
25/9/2021 5:20:18 PM,22.80,57.80
25/9/2021 5:25:23 PM,22.60,64.40
25/9/2021 5:30:00 PM,22.60,64.70
25/9/2021 5:30:13 PM,22.60,67.10
25/9/2021 5:35:05 PM,22.60,64.30
25/9/2021 5:40:11 PM,22.80,59.70
25/9/2021 5:45:00 PM,22.80,55.00
25/9/2021 5:49:58 PM,22.80,50.20
25/9/2021 5:55:01 PM,22.60,60.60
25/9/2021 5:59:54 PM,22.60,64.90
25/9/2021 6:00:00 PM,22.60,62.50
25/9/2021 6:04:45 PM,22.60,67.10
25/9/2021 6:09:42 PM,22.60,64.20
25/9/2021 6:14:32 PM,22.60,61.00
25/9/2021 6:15:00 PM,22.60,63.00
25/9/2021 6:19:24 PM,22.80,53.00
25/9/2021 6:24:18 PM,22.60,60.80
25/9/2021 6:29:19 PM,22.40,64.90
25/9/2021 6:30:00 PM,22.60,63.60
25/9/2021 6:34:09 PM,22.60,66.10
25/9/2021 6:39:00 PM,22.60,62.80
25/9/2021 6:43:53 PM,22.60,58.80
25/9/2021 6:45:00 PM,22.60,61.20
25/9/2021 6:53:55 PM,22.60,53.10
25/9/2021 6:58:52 PM,22.40,61.90
25/9/2021 7:00:00 PM,22.60,58.70
25/9/2021 7:04:00 PM,22.40,66.10
25/9/2021 7:09:00 PM,22.40,64.80
25/9/2021 7:14:00 PM,22.60,60.60
25/9/2021 7:15:00 PM,22.60,63.90
25/9/2021 7:18:54 PM,22.60,55.90
25/9/2021 7:28:54 PM,22.40,64.00
25/9/2021 7:30:00 PM,22.40,61.80
25/9/2021 7:33:52 PM,22.40,66.00
25/9/2021 7:38:54 PM,22.40,62.30
25/9/2021 7:44:02 PM,22.60,59.00
25/9/2021 7:45:00 PM,22.60,60.80
25/9/2021 7:48:59 PM,22.60,53.00
25/9/2021 7:54:01 PM,22.40,61.60
25/9/2021 7:59:06 PM,22.40,65.80
25/9/2021 8:00:00 PM,22.40,64.50
25/9/2021 8:04:09 PM,22.40,63.80
25/9/2021 8:09:11 PM,22.40,60.30
25/9/2021 8:14:19 PM,22.40,53.50
25/9/2021 8:15:00 PM,22.40,57.20
25/9/2021 8:19:21 PM,22.20,61.80
25/9/2021 8:24:15 PM,22.20,65.10
25/9/2021 8:29:06 PM,22.20,62.80
25/9/2021 8:30:00 PM,22.20,64.80
25/9/2021 8:34:13 PM,22.40,61.00
25/9/2021 8:39:12 PM,22.40,54.90
25/9/2021 8:44:06 PM,22.20,61.60
25/9/2021 8:45:00 PM,22.20,58.70
25/9/2021 8:49:09 PM,22.20,65.20
25/9/2021 8:54:00 PM,22.20,63.00
25/9/2021 8:59:05 PM,22.40,61.20
25/9/2021 9:00:00 PM,22.20,61.90
25/9/2021 9:04:02 PM,22.40,52.70
25/9/2021 9:09:02 PM,22.20,60.30
25/9/2021 9:13:56 PM,22.10,64.10
25/9/2021 9:15:00 PM,22.20,62.50
25/9/2021 9:23:44 PM,22.20,60.90
25/9/2021 9:28:37 PM,22.20,56.80
25/9/2021 9:30:00 PM,22.20,60.00
25/9/2021 9:33:36 PM,22.20,58.70
25/9/2021 9:38:38 PM,22.10,64.10
25/9/2021 9:43:42 PM,22.10,63.60
25/9/2021 9:45:00 PM,22.10,64.60
25/9/2021 9:48:35 PM,22.20,61.50
25/9/2021 9:53:35 PM,22.20,56.90
25/9/2021 9:58:31 PM,22.20,59.20
25/9/2021 10:00:00 PM,22.20,55.00
25/9/2021 10:08:31 PM,22.10,63.10
25/9/2021 10:13:21 PM,22.20,61.00
25/9/2021 10:15:00 PM,22.10,61.80
25/9/2021 10:18:30 PM,22.20,56.20
25/9/2021 10:23:38 PM,22.10,58.90
25/9/2021 10:28:34 PM,22.00,63.50
25/9/2021 10:30:00 PM,22.00,62.20
25/9/2021 10:33:44 PM,22.00,63.40
25/9/2021 10:43:40 PM,22.10,55.30
25/9/2021 10:45:00 PM,22.20,59.90
25/9/2021 10:48:34 PM,22.10,59.90
25/9/2021 10:53:27 PM,22.00,64.50
25/9/2021 10:58:18 PM,22.00,64.00
25/9/2021 11:00:00 PM,22.00,64.50
25/9/2021 11:03:08 PM,22.10,61.50
25/9/2021 11:08:06 PM,22.20,55.50
25/9/2021 11:13:07 PM,22.00,59.60
25/9/2021 11:15:00 PM,22.10,57.40
25/9/2021 11:18:02 PM,21.90,64.70
25/9/2021 11:22:53 PM,22.00,64.00
25/9/2021 11:27:46 PM,22.10,61.40
25/9/2021 11:30:00 PM,22.00,62.20
25/9/2021 11:32:49 PM,22.10,54.60
25/9/2021 11:37:52 PM,22.00,60.90
25/9/2021 11:42:58 PM,21.90,64.40
25/9/2021 11:45:00 PM,21.90,64.10
25/9/2021 11:48:06 PM,22.00,62.70
25/9/2021 11:53:06 PM,22.10,61.10
25/9/2021 11:58:13 PM,22.00,58.00
26/9/2021 12:00:00 AM,22.10,54.70
26/9/2021 12:03:22 AM,21.90,64.00
26/9/2021 12:08:24 AM,21.90,63.60
26/9/2021 12:13:18 AM,22.10,61.80
26/9/2021 12:15:00 AM,22.00,61.50
26/9/2021 12:18:26 AM,22.10,54.40
26/9/2021 12:23:31 AM,21.90,61.00
26/9/2021 12:28:34 AM,21.90,64.60
26/9/2021 12:30:00 AM,21.90,63.90
26/9/2021 12:33:33 AM,21.90,62.90
26/9/2021 12:38:32 AM,22.10,61.80
26/9/2021 12:43:30 AM,22.10,57.30
26/9/2021 12:45:00 AM,22.10,60.70
26/9/2021 12:53:31 AM,21.90,63.30
26/9/2021 12:58:33 AM,21.90,62.00
26/9/2021 1:00:00 AM,21.90,63.10
26/9/2021 1:03:41 AM,22.00,60.10
26/9/2021 1:08:39 AM,22.10,59.50
26/9/2021 1:15:00 AM,22.00,53.90
26/9/2021 1:18:45 AM,21.70,62.60
26/9/2021 1:23:52 AM,21.90,62.60
26/9/2021 1:28:52 AM,22.00,60.40
26/9/2021 1:30:00 AM,21.90,61.30
26/9/2021 1:33:40 AM,22.00,59.40
26/9/2021 1:38:33 AM,22.00,58.40
26/9/2021 1:43:35 AM,21.70,62.90
26/9/2021 1:45:00 AM,21.70,61.30
26/9/2021 1:48:30 AM,21.70,62.80
26/9/2021 1:53:23 AM,21.90,61.50
26/9/2021 1:58:31 AM,22.00,57.10
26/9/2021 2:00:00 AM,22.00,61.00
26/9/2021 2:03:21 AM,21.90,56.70
26/9/2021 2:08:24 AM,21.60,62.20
26/9/2021 2:13:22 AM,21.70,63.20
26/9/2021 2:15:00 AM,21.70,63.80
26/9/2021 2:18:31 AM,21.90,61.00
26/9/2021 2:23:34 AM,22.00,59.60
26/9/2021 2:28:37 AM,21.90,58.10
26/9/2021 2:30:00 AM,21.90,54.30
26/9/2021 2:33:33 AM,21.60,62.50
26/9/2021 2:38:25 AM,21.70,62.20
26/9/2021 2:43:16 AM,21.90,60.10
26/9/2021 2:45:00 AM,21.70,61.40
26/9/2021 2:48:11 AM,21.90,57.80
26/9/2021 2:53:13 AM,21.70,59.00
26/9/2021 2:58:23 AM,21.60,62.90
26/9/2021 3:00:00 AM,21.60,61.70
26/9/2021 3:03:12 AM,21.70,61.60
26/9/2021 3:08:19 AM,21.90,60.80
26/9/2021 3:13:09 AM,21.90,55.60
26/9/2021 3:15:00 AM,21.90,59.90
26/9/2021 3:18:10 AM,21.70,59.50
26/9/2021 3:23:10 AM,21.60,62.90
26/9/2021 3:28:10 AM,21.60,62.30
26/9/2021 3:30:00 AM,21.60,62.70
26/9/2021 3:33:08 AM,21.70,61.20
26/9/2021 3:37:57 AM,21.90,54.10
26/9/2021 3:43:02 AM,21.60,60.40
26/9/2021 3:45:00 AM,21.70,58.70
26/9/2021 3:48:10 AM,21.60,62.90
26/9/2021 3:53:11 AM,21.60,60.60
26/9/2021 3:58:07 AM,21.70,59.90
26/9/2021 4:00:00 AM,21.70,60.20
26/9/2021 4:02:55 AM,21.90,54.60
26/9/2021 4:12:48 AM,21.60,62.90
26/9/2021 4:15:00 AM,21.60,62.00
26/9/2021 4:17:47 AM,21.60,61.70
26/9/2021 4:22:50 AM,21.70,60.80
26/9/2021 4:27:38 AM,21.90,57.90
26/9/2021 4:30:00 AM,21.90,58.50
26/9/2021 4:32:41 AM,21.70,57.10
26/9/2021 4:37:37 AM,21.60,62.10
26/9/2021 4:42:47 AM,21.60,62.80
26/9/2021 4:45:00 AM,21.60,63.30
26/9/2021 4:47:37 AM,21.70,61.00
26/9/2021 4:52:31 AM,21.90,59.80
26/9/2021 4:57:29 AM,21.70,55.00
26/9/2021 5:00:00 AM,21.90,53.20
26/9/2021 5:02:30 AM,21.60,61.90
26/9/2021 5:07:27 AM,21.60,64.10
26/9/2021 5:12:19 AM,21.60,62.30
26/9/2021 5:15:00 AM,21.60,62.40
26/9/2021 5:17:22 AM,21.70,61.00
26/9/2021 5:22:19 AM,21.70,54.10
26/9/2021 5:27:21 AM,21.60,61.90
26/9/2021 5:30:00 AM,21.60,60.60
26/9/2021 5:37:30 AM,21.70,61.00
26/9/2021 5:42:32 AM,21.70,57.40
26/9/2021 5:45:00 AM,21.70,61.00
26/9/2021 5:47:31 AM,21.70,55.00
26/9/2021 5:52:34 AM,21.60,61.90
26/9/2021 5:57:37 AM,21.60,62.90
26/9/2021 6:00:00 AM,21.60,63.80
26/9/2021 6:02:41 AM,21.60,60.90
26/9/2021 6:07:50 AM,21.70,59.90
26/9/2021 6:12:59 AM,21.70,53.80
26/9/2021 6:15:00 AM,21.90,54.60
26/9/2021 6:18:04 AM,21.60,60.90
26/9/2021 6:22:58 AM,21.60,63.50
26/9/2021 6:27:54 AM,21.60,61.60
26/9/2021 6:30:00 AM,21.60,62.20
26/9/2021 6:32:58 AM,21.70,60.70
26/9/2021 6:38:07 AM,21.70,55.70
26/9/2021 6:43:15 AM,21.60,61.70
26/9/2021 6:45:00 AM,21.60,60.20
26/9/2021 6:48:11 AM,21.60,63.40
26/9/2021 6:53:03 AM,21.60,61.20
26/9/2021 6:58:04 AM,21.70,60.30
26/9/2021 7:00:00 AM,21.70,60.00
